user_id,skill_name,correctms_response_time
6417,statement,1,447297
6417,ifstatement,1,447297
6417,forloop,1,447297
6418,statement,0,260826
6418,ifstatement,0,260826
6418,forloop,0,260826
6419,statement,1,408743
6419,ifstatement,1,408743
6419,forloop,1,408743
6420,statement,1,380731
6420,ifstatement,1,380731
6420,forloop,1,380731
6421,statement,1,302816
6421,ifstatement,1,302816
6421,forloop,1,302816
6422,statement,1,434572
6422,ifstatement,1,434572
6422,forloop,1,434572
6423,statement,0,484811
6423,ifstatement,0,484811
6423,forloop,0,484811
6424,statement,0,318115
6424,ifstatement,0,318115
6424,forloop,0,318115
6425,statement,0,56311
6425,ifstatement,0,56311
6425,forloop,0,56311
6426,statement,1,447208
6426,ifstatement,1,447208
6426,forloop,1,447208
6427,statement,1,409186
6427,ifstatement,1,409186
6427,forloop,1,409186
6428,statement,1,384902
6428,ifstatement,1,384902
6428,forloop,1,384902
6429,statement,0,452873
6429,ifstatement,0,452873
6429,forloop,0,452873
6430,statement,1,219513
6430,ifstatement,1,219513
6430,forloop,1,219513
6431,statement,1,413927
6431,ifstatement,1,413927
6431,forloop,1,413927
6432,statement,1,182371
6432,ifstatement,1,182371
6432,forloop,1,182371
6433,statement,0,82568
6433,ifstatement,0,82568
6433,forloop,0,82568
6434,statement,0,337907
6434,ifstatement,0,337907
6434,forloop,0,337907
6435,statement,0,73788
6435,ifstatement,0,73788
6435,forloop,0,73788
6436,statement,1,51778
6436,ifstatement,1,51778
6436,forloop,1,51778
6437,statement,1,382122
6437,ifstatement,1,382122
6437,forloop,1,382122
6438,statement,1,83980
6438,ifstatement,1,83980
6438,forloop,1,83980
6439,statement,0,242269
6439,ifstatement,0,242269
6439,forloop,0,242269
6440,statement,0,336025
6440,ifstatement,0,336025
6440,forloop,0,336025
6441,statement,0,129107
6441,ifstatement,0,129107
6441,forloop,0,129107
6442,statement,0,276625
6442,ifstatement,0,276625
6442,forloop,0,276625
6443,statement,1,111474
6443,ifstatement,1,111474
6443,forloop,1,111474
6444,statement,1,82991
6444,ifstatement,1,82991
6444,forloop,1,82991
6445,statement,1,157363
6445,ifstatement,1,157363
6445,forloop,1,157363
6446,statement,1,485784
6446,ifstatement,1,485784
6446,forloop,1,485784
6447,statement,0,275007
6447,ifstatement,0,275007
6447,forloop,0,275007
6448,statement,0,63849
6448,ifstatement,0,63849
6448,forloop,0,63849
6449,statement,0,426703
6449,ifstatement,0,426703
6449,forloop,0,426703
6450,statement,0,440472
6450,ifstatement,0,440472
6450,forloop,0,440472
6451,statement,1,346340
6451,ifstatement,1,346340
6451,forloop,1,346340
6452,statement,0,279265
6452,ifstatement,0,279265
6452,forloop,0,279265
6453,statement,0,107130
6453,ifstatement,0,107130
6453,forloop,0,107130
6454,statement,1,304852
6454,ifstatement,1,304852
6454,forloop,1,304852
6455,statement,1,215566
6455,ifstatement,1,215566
6455,forloop,1,215566
6456,statement,1,118339
6456,ifstatement,1,118339
6456,forloop,1,118339
6457,statement,1,33964
6457,ifstatement,1,33964
6457,forloop,1,33964
6458,statement,0,183754
6458,ifstatement,0,183754
6458,forloop,0,183754
6459,statement,1,148666
6459,ifstatement,1,148666
6459,forloop,1,148666
6460,statement,0,409970
6460,ifstatement,0,409970
6460,forloop,0,409970
6461,statement,0,374754
6461,ifstatement,0,374754
6461,forloop,0,374754
6462,statement,1,237296
6462,ifstatement,1,237296
6462,forloop,1,237296
6463,statement,1,391024
6463,ifstatement,1,391024
6463,forloop,1,391024
6464,statement,1,154311
6464,ifstatement,1,154311
6464,forloop,1,154311
6465,statement,1,423637
6465,ifstatement,1,423637
6465,forloop,1,423637
6466,statement,1,430926
6466,ifstatement,1,430926
6466,forloop,1,430926
6467,statement,1,211478
6467,ifstatement,1,211478
6467,forloop,1,211478
6468,statement,1,192468
6468,ifstatement,1,192468
6468,forloop,1,192468
6469,statement,1,193893
6469,ifstatement,1,193893
6469,forloop,1,193893
6470,statement,1,269231
6470,ifstatement,1,269231
6470,forloop,1,269231
6471,statement,0,170793
6471,ifstatement,0,170793
6471,forloop,0,170793
6472,statement,0,320480
6472,ifstatement,0,320480
6472,forloop,0,320480
6473,statement,1,179696
6473,ifstatement,1,179696
6473,forloop,1,179696
6474,statement,0,450637
6474,ifstatement,0,450637
6474,forloop,0,450637
6475,statement,1,399329
6475,ifstatement,1,399329
6475,forloop,1,399329
6476,statement,1,204175
6476,ifstatement,1,204175
6476,forloop,1,204175
6477,statement,0,299907
6477,ifstatement,0,299907
6477,forloop,0,299907
6478,statement,1,353581
6478,ifstatement,1,353581
6478,forloop,1,353581
6479,statement,1,288301
6479,ifstatement,1,288301
6479,forloop,1,288301
6480,statement,0,198018
6480,ifstatement,0,198018
6480,forloop,0,198018
6481,statement,0,427332
6481,ifstatement,0,427332
6481,forloop,0,427332
6482,statement,0,149006
6482,ifstatement,0,149006
6482,forloop,0,149006
6483,statement,1,176598
6483,ifstatement,1,176598
6483,forloop,1,176598
6484,statement,1,383170
6484,ifstatement,1,383170
6484,forloop,1,383170
6485,statement,0,256848
6485,ifstatement,0,256848
6485,forloop,0,256848
6486,statement,1,238429
6486,ifstatement,1,238429
6486,forloop,1,238429
6487,statement,0,348046
6487,ifstatement,0,348046
6487,forloop,0,348046
6488,statement,0,192041
6488,ifstatement,0,192041
6488,forloop,0,192041
6489,statement,1,253951
6489,ifstatement,1,253951
6489,forloop,1,253951
6490,statement,0,408984
6490,ifstatement,0,408984
6490,forloop,0,408984
6491,statement,0,112356
6491,ifstatement,0,112356
6491,forloop,0,112356
6492,statement,0,221219
6492,ifstatement,0,221219
6492,forloop,0,221219
6493,statement,1,187085
6493,ifstatement,1,187085
6493,forloop,1,187085
6494,statement,0,445465
6494,ifstatement,0,445465
6494,forloop,0,445465
6495,statement,1,273717
6495,ifstatement,1,273717
6495,forloop,1,273717
6496,statement,1,338037
6496,ifstatement,1,338037
6496,forloop,1,338037
6497,statement,0,246363
6497,ifstatement,0,246363
6497,forloop,0,246363
6498,statement,0,359946
6498,ifstatement,0,359946
6498,forloop,0,359946
6499,statement,0,426120
6499,ifstatement,0,426120
6499,forloop,0,426120
6500,statement,0,491085
6500,ifstatement,0,491085
6500,forloop,0,491085
6501,statement,1,391859
6501,ifstatement,1,391859
6501,forloop,1,391859
6502,statement,0,198954
6502,ifstatement,0,198954
6502,forloop,0,198954
6503,statement,1,181529
6503,ifstatement,1,181529
6503,forloop,1,181529
6504,statement,0,459238
6504,ifstatement,0,459238
6504,forloop,0,459238
6505,statement,0,118997
6505,ifstatement,0,118997
6505,forloop,0,118997
6506,statement,1,482414
6506,ifstatement,1,482414
6506,forloop,1,482414
6507,statement,0,442985
6507,ifstatement,0,442985
6507,forloop,0,442985
6508,statement,1,367346
6508,ifstatement,1,367346
6508,forloop,1,367346
6509,statement,0,106140
6509,ifstatement,0,106140
6509,forloop,0,106140
6510,statement,1,340600
6510,ifstatement,1,340600
6510,forloop,1,340600
6511,statement,1,231034
6511,ifstatement,1,231034
6511,forloop,1,231034
6512,statement,1,468965
6512,ifstatement,1,468965
6512,forloop,1,468965
6513,statement,1,285647
6513,ifstatement,1,285647
6513,forloop,1,285647
6514,statement,0,448341
6514,ifstatement,0,448341
6514,forloop,0,448341
6515,statement,1,118984
6515,ifstatement,1,118984
6515,forloop,1,118984
6516,statement,0,392354
6516,ifstatement,0,392354
6516,forloop,0,392354
6517,statement,1,150443
6517,ifstatement,1,150443
6517,forloop,1,150443
6518,statement,1,130435
6518,ifstatement,1,130435
6518,forloop,1,130435
6519,statement,0,454402
6519,ifstatement,0,454402
6519,forloop,0,454402
6520,statement,1,168422
6520,ifstatement,1,168422
6520,forloop,1,168422
6521,statement,0,370693
6521,ifstatement,0,370693
6521,forloop,0,370693
6522,statement,1,282407
6522,ifstatement,1,282407
6522,forloop,1,282407
6523,statement,0,210220
6523,ifstatement,0,210220
6523,forloop,0,210220
6524,statement,0,258350
6524,ifstatement,0,258350
6524,forloop,0,258350
6525,statement,0,414625
6525,ifstatement,0,414625
6525,forloop,0,414625
6526,statement,1,272071
6526,ifstatement,1,272071
6526,forloop,1,272071
6527,statement,0,107710
6527,ifstatement,0,107710
6527,forloop,0,107710
6528,statement,0,268763
6528,ifstatement,0,268763
6528,forloop,0,268763
6529,statement,0,497131
6529,ifstatement,0,497131
6529,forloop,0,497131
6530,statement,0,437471
6530,ifstatement,0,437471
6530,forloop,0,437471
6531,statement,1,372923
6531,ifstatement,1,372923
6531,forloop,1,372923
6532,statement,0,194624
6532,ifstatement,0,194624
6532,forloop,0,194624
6533,statement,1,239541
6533,ifstatement,1,239541
6533,forloop,1,239541
6534,statement,1,123519
6534,ifstatement,1,123519
6534,forloop,1,123519
6535,statement,1,296604
6535,ifstatement,1,296604
6535,forloop,1,296604
6536,statement,0,48494
6536,ifstatement,0,48494
6536,forloop,0,48494
6537,statement,0,442640
6537,ifstatement,0,442640
6537,forloop,0,442640
6538,statement,0,461254
6538,ifstatement,0,461254
6538,forloop,0,461254
6539,statement,0,497667
6539,ifstatement,0,497667
6539,forloop,0,497667
6540,statement,1,186383
6540,ifstatement,1,186383
6540,forloop,1,186383
6541,statement,1,415979
6541,ifstatement,1,415979
6541,forloop,1,415979
6542,statement,1,432012
6542,ifstatement,1,432012
6542,forloop,1,432012
6543,statement,0,457963
6543,ifstatement,0,457963
6543,forloop,0,457963
6544,statement,0,62687
6544,ifstatement,0,62687
6544,forloop,0,62687
6545,statement,0,431118
6545,ifstatement,0,431118
6545,forloop,0,431118
6546,statement,0,245681
6546,ifstatement,0,245681
6546,forloop,0,245681
6547,statement,0,175958
6547,ifstatement,0,175958
6547,forloop,0,175958
6548,statement,0,61122
6548,ifstatement,0,61122
6548,forloop,0,61122
6549,statement,0,402665
6549,ifstatement,0,402665
6549,forloop,0,402665
6550,statement,0,176531
6550,ifstatement,0,176531
6550,forloop,0,176531
6551,statement,1,228915
6551,ifstatement,1,228915
6551,forloop,1,228915
6552,statement,1,44983
6552,ifstatement,1,44983
6552,forloop,1,44983
6553,statement,1,408763
6553,ifstatement,1,408763
6553,forloop,1,408763
6554,statement,0,323757
6554,ifstatement,0,323757
6554,forloop,0,323757
6555,statement,1,58969
6555,ifstatement,1,58969
6555,forloop,1,58969
6556,statement,1,210758
6556,ifstatement,1,210758
6556,forloop,1,210758
6557,statement,1,72295
6557,ifstatement,1,72295
6557,forloop,1,72295
6558,statement,0,268176
6558,ifstatement,0,268176
6558,forloop,0,268176
6559,statement,1,105905
6559,ifstatement,1,105905
6559,forloop,1,105905
6560,statement,0,45583
6560,ifstatement,0,45583
6560,forloop,0,45583
6561,statement,0,46307
6561,ifstatement,0,46307
6561,forloop,0,46307
6562,statement,1,366716
6562,ifstatement,1,366716
6562,forloop,1,366716
6563,statement,0,192613
6563,ifstatement,0,192613
6563,forloop,0,192613
6564,statement,0,388946
6564,ifstatement,0,388946
6564,forloop,0,388946
6565,statement,0,60738
6565,ifstatement,0,60738
6565,forloop,0,60738
6566,statement,0,472642
6566,ifstatement,0,472642
6566,forloop,0,472642
6567,statement,0,433354
6567,ifstatement,0,433354
6567,forloop,0,433354
6568,statement,1,465074
6568,ifstatement,1,465074
6568,forloop,1,465074
6569,statement,0,403097
6569,ifstatement,0,403097
6569,forloop,0,403097
6570,statement,0,253378
6570,ifstatement,0,253378
6570,forloop,0,253378
6571,statement,1,230422
6571,ifstatement,1,230422
6571,forloop,1,230422
6572,statement,0,310988
6572,ifstatement,0,310988
6572,forloop,0,310988
6573,statement,1,81014
6573,ifstatement,1,81014
6573,forloop,1,81014
6574,statement,0,139047
6574,ifstatement,0,139047
6574,forloop,0,139047
6575,statement,1,485857
6575,ifstatement,1,485857
6575,forloop,1,485857
6576,statement,1,161828
6576,ifstatement,1,161828
6576,forloop,1,161828
6577,statement,0,179549
6577,ifstatement,0,179549
6577,forloop,0,179549
6578,statement,1,231406
6578,ifstatement,1,231406
6578,forloop,1,231406
6579,statement,0,287319
6579,ifstatement,0,287319
6579,forloop,0,287319
6580,statement,1,278746
6580,ifstatement,1,278746
6580,forloop,1,278746
6581,statement,1,52830
6581,ifstatement,1,52830
6581,forloop,1,52830
6582,statement,0,118976
6582,ifstatement,0,118976
6582,forloop,0,118976
6583,statement,1,317077
6583,ifstatement,1,317077
6583,forloop,1,317077
6584,statement,0,311731
6584,ifstatement,0,311731
6584,forloop,0,311731
6585,statement,0,411380
6585,ifstatement,0,411380
6585,forloop,0,411380
6586,statement,0,188262
6586,ifstatement,0,188262
6586,forloop,0,188262
6587,statement,0,93983
6587,ifstatement,0,93983
6587,forloop,0,93983
6588,statement,1,441384
6588,ifstatement,1,441384
6588,forloop,1,441384
6589,statement,1,235246
6589,ifstatement,1,235246
6589,forloop,1,235246
6590,statement,0,142742
6590,ifstatement,0,142742
6590,forloop,0,142742
6591,statement,1,31306
6591,ifstatement,1,31306
6591,forloop,1,31306
6592,statement,1,54402
6592,ifstatement,1,54402
6592,forloop,1,54402
6593,statement,1,493099
6593,ifstatement,1,493099
6593,forloop,1,493099
6594,statement,1,95425
6594,ifstatement,1,95425
6594,forloop,1,95425
6595,statement,1,396856
6595,ifstatement,1,396856
6595,forloop,1,396856
6596,statement,0,431439
6596,ifstatement,0,431439
6596,forloop,0,431439
6597,statement,1,113503
6597,ifstatement,1,113503
6597,forloop,1,113503
6598,statement,1,345309
6598,ifstatement,1,345309
6598,forloop,1,345309
6599,statement,0,292191
6599,ifstatement,0,292191
6599,forloop,0,292191
6600,statement,0,419635
6600,ifstatement,0,419635
6600,forloop,0,419635
6601,statement,1,152858
6601,ifstatement,1,152858
6601,forloop,1,152858
6602,statement,1,132799
6602,ifstatement,1,132799
6602,forloop,1,132799
6603,statement,1,72685
6603,ifstatement,1,72685
6603,forloop,1,72685
6604,statement,0,467634
6604,ifstatement,0,467634
6604,forloop,0,467634
6605,statement,1,400531
6605,ifstatement,1,400531
6605,forloop,1,400531
6606,statement,0,31815
6606,ifstatement,0,31815
6606,forloop,0,31815
6607,statement,0,459566
6607,ifstatement,0,459566
6607,forloop,0,459566
6608,statement,1,309815
6608,ifstatement,1,309815
6608,forloop,1,309815
6609,statement,0,270428
6609,ifstatement,0,270428
6609,forloop,0,270428
6610,statement,0,214696
6610,ifstatement,0,214696
6610,forloop,0,214696
6611,statement,0,297674
6611,ifstatement,0,297674
6611,forloop,0,297674
6612,statement,0,419480
6612,ifstatement,0,419480
6612,forloop,0,419480
6613,statement,1,80248
6613,ifstatement,1,80248
6613,forloop,1,80248
6614,statement,1,121280
6614,ifstatement,1,121280
6614,forloop,1,121280
6615,statement,1,121697
6615,ifstatement,1,121697
6615,forloop,1,121697
6616,statement,1,157872
6616,ifstatement,1,157872
6616,forloop,1,157872
6617,statement,0,296913
6617,ifstatement,0,296913
6617,forloop,0,296913
6618,statement,1,249617
6618,ifstatement,1,249617
6618,forloop,1,249617
6619,statement,0,233071
6619,ifstatement,0,233071
6619,forloop,0,233071
6620,statement,0,30392
6620,ifstatement,0,30392
6620,forloop,0,30392
6621,statement,0,492582
6621,ifstatement,0,492582
6621,forloop,0,492582
6622,statement,1,121865
6622,ifstatement,1,121865
6622,forloop,1,121865
6623,statement,0,159949
6623,ifstatement,0,159949
6623,forloop,0,159949
6624,statement,1,165528
6624,ifstatement,1,165528
6624,forloop,1,165528
6625,statement,1,164044
6625,ifstatement,1,164044
6625,forloop,1,164044
6626,statement,1,141192
6626,ifstatement,1,141192
6626,forloop,1,141192
6627,statement,0,320882
6627,ifstatement,0,320882
6627,forloop,0,320882
6628,statement,0,209563
6628,ifstatement,0,209563
6628,forloop,0,209563
6629,statement,0,307402
6629,ifstatement,0,307402
6629,forloop,0,307402
6630,statement,0,401937
6630,ifstatement,0,401937
6630,forloop,0,401937
6631,statement,0,317416
6631,ifstatement,0,317416
6631,forloop,0,317416
6632,statement,0,224996
6632,ifstatement,0,224996
6632,forloop,0,224996
6633,statement,0,209119
6633,ifstatement,0,209119
6633,forloop,0,209119
6634,statement,0,372581
6634,ifstatement,0,372581
6634,forloop,0,372581
6635,statement,0,152766
6635,ifstatement,0,152766
6635,forloop,0,152766
6636,statement,1,300724
6636,ifstatement,1,300724
6636,forloop,1,300724
6637,statement,1,242236
6637,ifstatement,1,242236
6637,forloop,1,242236
6638,statement,0,103131
6638,ifstatement,0,103131
6638,forloop,0,103131
6639,statement,0,495074
6639,ifstatement,0,495074
6639,forloop,0,495074
6640,statement,1,250684
6640,ifstatement,1,250684
6640,forloop,1,250684
6641,statement,0,207857
6641,ifstatement,0,207857
6641,forloop,0,207857
6642,statement,1,30179
6642,ifstatement,1,30179
6642,forloop,1,30179
